https://en.wikipedia.org/wiki/Cat
/home/class/Documents/EE379K-Lab1/ffx/2/8.pcap,54019,4354.29
/home/class/Documents/EE379K-Lab1/ffx/2/9.pcap,53975,4367.34
AVGVALS                                       ,54,095.2,4353.012

http://web.mit.edu/
/home/class/Documents/EE379K-Lab1/ffx/3/0.pcap,53997,4360.86
/home/class/Documents/EE379K-Lab1/ffx/3/1.pcap,53454,4429.59
/home/class/Documents/EE379K-Lab1/ffx/3/2.pcap,53459,4449.13
/home/class/Documents/EE379K-Lab1/ffx/3/3.pcap,53373,4432.79
/home/class/Documents/EE379K-Lab1/ffx/3/4.pcap,52860,4371.80
/home/class/Documents/EE379K-Lab1/ffx/3/5.pcap,52775,4416.29
/home/class/Documents/EE379K-Lab1/ffx/3/6.pcap,52758,4459.30
/home/class/Documents/EE379K-Lab1/ffx/3/7.pcap,52653,4396.05
/home/class/Documents/EE379K-Lab1/ffx/3/8.pcap,52468,4436.94
/home/class/Documents/EE379K-Lab1/ffx/3/9.pcap,52351,4512.84
AVGVALS                                       ,53014.8,4426.559

http://www.unm.edu/
/home/class/Documents/EE379K-Lab1/ffx/4/0.pcap,52173,4424.67
/home/class/Documents/EE379K-Lab1/ffx/4/1.pcap,52561,4514.37
/home/class/Documents/EE379K-Lab1/ffx/4/2.pcap,52343,4565.64
/home/class/Documents/EE379K-Lab1/ffx/4/3.pcap,51869,4505.96
/home/class/Documents/EE379K-Lab1/ffx/4/4.pcap,51861,4527.84
/home/class/Documents/EE379K-Lab1/ffx/4/5.pcap,52277,4585.78
/home/class/Documents/EE379K-Lab1/ffx/4/6.pcap,47028,4771.67
/home/class/Documents/EE379K-Lab1/ffx/4/7.pcap,46813,4883.25
/home/class/Documents/EE379K-Lab1/ffx/4/8.pcap,45593,4804.89
/home/class/Documents/EE379K-Lab1/ffx/4/9.pcap,45295,4884.69
AVGVALS                                       ,49781.3,4646.876

https://cmu.edu/
/home/class/Documents/EE379K-Lab1/ffx/5/0.pcap,44625,4993.96
/home/class/Documents/EE379K-Lab1/ffx/5/1.pcap,42436,5129.61
/home/class/Documents/EE379K-Lab1/ffx/5/2.pcap,40777,5028.56
/home/class/Documents/EE379K-Lab1/ffx/5/3.pcap,39679,5092.07
/home/class/Documents/EE379K-Lab1/ffx/5/4.pcap,38807,5159.96
/home/class/Documents/EE379K-Lab1/ffx/5/5.pcap,37106,4997.65
/home/class/Documents/EE379K-Lab1/ffx/5/6.pcap,36823,5206.37
/home/class/Documents/EE379K-Lab1/ffx/5/7.pcap,35534,5094.52
/home/class/Documents/EE379K-Lab1/ffx/5/8.pcap,34741,4996.11
/home/class/Documents/EE379K-Lab1/ffx/5/9.pcap,34031,5181.01
AVGVALS                                       ,38455.9,5087.982

https://www.berkeley.edu/
/home/class/Documents/EE379K-Lab1/ffx/6/0.pcap,32857,5076.40
/home/class/Documents/EE379K-Lab1/ffx/6/1.pcap,32184,5255.44
/home/class/Documents/EE379K-Lab1/ffx/6/2.pcap,31374,5122.21
/home/class/Documents/EE379K-Lab1/ffx/6/3.pcap,31774,5279.25
/home/class/Documents/EE379K-Lab1/ffx/6/4.pcap,31379,5242.48
/home/class/Documents/EE379K-Lab1/ffx/6/5.pcap,31354,5267.29
/home/class/Documents/EE379K-Lab1/ffx/6/6.pcap,31189,5289.22
/home/class/Documents/EE379K-Lab1/ffx/6/7.pcap,31287,5354.92
/home/class/Documents/EE379K-Lab1/ffx/6/8.pcap,31193,5432.53
/home/class/Documents/EE379K-Lab1/ffx/6/9.pcap,31199,5364.86
AVGVALS                                       ,31579,5268.46

https://www.utexas.edu/
/home/class/Documents/EE379K-Lab1/ffx/7/0.pcap,31058,5446.58
/home/class/Documents/EE379K-Lab1/ffx/7/1.pcap,29139,5190.56
/home/class/Documents/EE379K-Lab1/ffx/7/2.pcap,27793,4770.61
/home/class/Documents/EE379K-Lab1/ffx/7/3.pcap,26409,4266.04
/home/class/Documents/EE379K-Lab1/ffx/7/4.pcap,25116,3826.86
/home/class/Documents/EE379K-Lab1/ffx/7/5.pcap,23437,3070.26
/home/class/Documents/EE379K-Lab1/ffx/7/6.pcap,22333,2496.53
/home/class/Documents/EE379K-Lab1/ffx/7/7.pcap,16580,2164.58
/home/class/Documents/EE379K-Lab1/ffx/7/8.pcap,11832,1358.74
/home/class/Documents/EE379K-Lab1/ffx/7/9.pcap,6532,389.42
AVGVALS                                       ,22022.9,3298.018

https://www.asu.edu/
/home/class/Documents/EE379K-Lab1/ffx/8/0.pcap,6446,391.10
/home/class/Documents/EE379K-Lab1/ffx/8/1.pcap,5919,382.98
/home/class/Documents/EE379K-Lab1/ffx/8/2.pcap,5829,386.03
/home/class/Documents/EE379K-Lab1/ffx/8/3.pcap,5738,390.86
/home/class/Documents/EE379K-Lab1/ffx/8/4.pcap,4506,383.95
/home/class/Documents/EE379K-Lab1/ffx/8/5.pcap,3899,413.44
/home/class/Documents/EE379K-Lab1/ffx/8/6.pcap,3545,435.75
/home/class/Documents/EE379K-Lab1/ffx/8/7.pcap,3249,459.70
/home/class/Documents/EE379K-Lab1/ffx/8/8.pcap,2812,488.89
/home/class/Documents/EE379K-Lab1/ffx/8/9.pcap,2322,561.53
AVGVALS                                       ,4426.5,429.423

https://www.utdallas.edu/
/home/class/Documents/EE379K-Lab1/ffx/9/0.pcap,1931,578.69
/home/class/Documents/EE379K-Lab1/ffx/9/1.pcap,1319,164.44
/home/class/Documents/EE379K-Lab1/ffx/9/2.pcap,1184,166.78
/home/class/Documents/EE379K-Lab1/ffx/9/3.pcap,1095,165.32
/home/class/Documents/EE379K-Lab1/ffx/9/4.pcap,937,166.61
/home/class/Documents/EE379K-Lab1/ffx/9/5.pcap,783,168.42
/home/class/Documents/EE379K-Lab1/ffx/9/6.pcap,641,166.79
/home/class/Documents/EE379K-Lab1/ffx/9/7.pcap,563,163.33
/home/class/Documents/EE379K-Lab1/ffx/9/8.pcap,433,163.96
/home/class/Documents/EE379K-Lab1/ffx/9/9.pcap,317,157.12
AVGVALS                                       ,920.3,206.146
