https://en.wikipedia.org/wiki/Cat
/home/class/Documents/EE379K-Lab1/ffx/2/8.pcap,50362,996.26
/home/class/Documents/EE379K-Lab1/ffx/2/9.pcap,50329,996.74
AVGVALS                                       ,50495.1,994.908

http://web.mit.edu/
/home/class/Documents/EE379K-Lab1/ffx/3/0.pcap,50299,997.15
/home/class/Documents/EE379K-Lab1/ffx/3/1.pcap,49661,1003.37
/home/class/Documents/EE379K-Lab1/ffx/3/2.pcap,49500,1005.93
/home/class/Documents/EE379K-Lab1/ffx/3/3.pcap,49278,1009.49
/home/class/Documents/EE379K-Lab1/ffx/3/4.pcap,49103,1011.81
/home/class/Documents/EE379K-Lab1/ffx/3/5.pcap,48930,1014.66
/home/class/Documents/EE379K-Lab1/ffx/3/6.pcap,48642,1019.20
/home/class/Documents/EE379K-Lab1/ffx/3/7.pcap,48499,1021.56
/home/class/Documents/EE379K-Lab1/ffx/3/8.pcap,48281,1025.26
/home/class/Documents/EE379K-Lab1/ffx/3/9.pcap,48102,1028.33
AVGVALS                                       ,49029.5,1013.676

http://www.unm.edu/
/home/class/Documents/EE379K-Lab1/ffx/4/0.pcap,47903,1031.68
/home/class/Documents/EE379K-Lab1/ffx/4/1.pcap,40304,823.22
/home/class/Documents/EE379K-Lab1/ffx/4/2.pcap,38785,834.99
/home/class/Documents/EE379K-Lab1/ffx/4/3.pcap,37996,844.98
/home/class/Documents/EE379K-Lab1/ffx/4/4.pcap,36812,861.61
/home/class/Documents/EE379K-Lab1/ffx/4/5.pcap,35894,876.89
/home/class/Documents/EE379K-Lab1/ffx/4/6.pcap,34941,892.27
/home/class/Documents/EE379K-Lab1/ffx/4/7.pcap,33353,881.31
/home/class/Documents/EE379K-Lab1/ffx/4/8.pcap,32266,902.35
/home/class/Documents/EE379K-Lab1/ffx/4/9.pcap,31211,920.90
AVGVALS                                       ,36946.5,887.02

https://cmu.edu/
/home/class/Documents/EE379K-Lab1/ffx/5/0.pcap,30235,940.63
/home/class/Documents/EE379K-Lab1/ffx/5/1.pcap,27790,905.92
/home/class/Documents/EE379K-Lab1/ffx/5/2.pcap,27269,916.32
/home/class/Documents/EE379K-Lab1/ffx/5/3.pcap,26918,924.69
/home/class/Documents/EE379K-Lab1/ffx/5/4.pcap,26427,937.27
/home/class/Documents/EE379K-Lab1/ffx/5/5.pcap,25957,949.53
/home/class/Documents/EE379K-Lab1/ffx/5/6.pcap,25582,959.52
/home/class/Documents/EE379K-Lab1/ffx/5/7.pcap,25223,969.21
/home/class/Documents/EE379K-Lab1/ffx/5/8.pcap,24708,984.17
/home/class/Documents/EE379K-Lab1/ffx/5/9.pcap,24268,997.27
AVGVALS                                       ,26437.7,948.453

https://www.berkeley.edu/
/home/class/Documents/EE379K-Lab1/ffx/6/0.pcap,23738,1014.32
/home/class/Documents/EE379K-Lab1/ffx/6/1.pcap,22463,1041.48
/home/class/Documents/EE379K-Lab1/ffx/6/2.pcap,22085,1050.42
/home/class/Documents/EE379K-Lab1/ffx/6/3.pcap,21668,1060.08
/home/class/Documents/EE379K-Lab1/ffx/6/4.pcap,21374,1067.47
/home/class/Documents/EE379K-Lab1/ffx/6/5.pcap,21022,1075.53
/home/class/Documents/EE379K-Lab1/ffx/6/6.pcap,20685,1082.86
/home/class/Documents/EE379K-Lab1/ffx/6/7.pcap,20404,1088.54
/home/class/Documents/EE379K-Lab1/ffx/6/8.pcap,20104,1095.35
/home/class/Documents/EE379K-Lab1/ffx/6/9.pcap,216,439.06
AVGVALS                                       ,21538.1,1064.006

https://www.utexas.edu/
/home/class/Documents/EE379K-Lab1/ffx/7/0.pcap,19559,1091.33
/home/class/Documents/EE379K-Lab1/ffx/7/1.pcap,18944,1085.94
/home/class/Documents/EE379K-Lab1/ffx/7/2.pcap,18837,1089.36
/home/class/Documents/EE379K-Lab1/ffx/7/3.pcap,18662,1095.68
/home/class/Documents/EE379K-Lab1/ffx/7/4.pcap,18497,1101.57
/home/class/Documents/EE379K-Lab1/ffx/7/5.pcap,18395,1104.94
/home/class/Documents/EE379K-Lab1/ffx/7/6.pcap,18204,1102.59
/home/class/Documents/EE379K-Lab1/ffx/7/7.pcap,18090,1106.67
/home/class/Documents/EE379K-Lab1/ffx/7/8.pcap,17980,1110.58
/home/class/Documents/EE379K-Lab1/ffx/7/9.pcap,17910,1111.93
AVGVALS                                       ,18507.8,1100.059

https://www.asu.edu/
/home/class/Documents/EE379K-Lab1/ffx/8/0.pcap,17828,1114.54
/home/class/Documents/EE379K-Lab1/ffx/8/1.pcap,12955,609.86
/home/class/Documents/EE379K-Lab1/ffx/8/2.pcap,10065,455.57
/home/class/Documents/EE379K-Lab1/ffx/8/3.pcap,8849,460.56
/home/class/Documents/EE379K-Lab1/ffx/8/4.pcap,7992,466.30
/home/class/Documents/EE379K-Lab1/ffx/8/5.pcap,7349,471.03
/home/class/Documents/EE379K-Lab1/ffx/8/6.pcap,6495,475.11
/home/class/Documents/EE379K-Lab1/ffx/8/7.pcap,5681,489.33
/home/class/Documents/EE379K-Lab1/ffx/8/8.pcap,5026,497.40
/home/class/Documents/EE379K-Lab1/ffx/8/9.pcap,4143,496.73
AVGVALS                                       ,8638.3,553.643

https://www.utdallas.edu/
/home/class/Documents/EE379K-Lab1/ffx/9/0.pcap,3407,513.47
/home/class/Documents/EE379K-Lab1/ffx/9/1.pcap,2903,490.17
/home/class/Documents/EE379K-Lab1/ffx/9/2.pcap,2624,433.37
/home/class/Documents/EE379K-Lab1/ffx/9/3.pcap,2475,436.60
/home/class/Documents/EE379K-Lab1/ffx/9/4.pcap,2171,450.62
/home/class/Documents/EE379K-Lab1/ffx/9/5.pcap,2051,442.72
/home/class/Documents/EE379K-Lab1/ffx/9/6.pcap,1967,433.55
/home/class/Documents/EE379K-Lab1/ffx/9/7.pcap,1832,430.48
/home/class/Documents/EE379K-Lab1/ffx/9/8.pcap,1572,436.11
/home/class/Documents/EE379K-Lab1/ffx/9/9.pcap,1455,408.05
AVGVALS                                       ,2245.7,447.514

